customer_id,customer_name,region,plan,tenure_months,monthly_charge,signup_date
CUST-101911,Customer 1911,Europe,Professional,67,85.13,2022-03-25
CUST-101912,Customer 1912,APAC,Starter,54,37.58,2023-05-19
CUST-101913,Customer 1913,APAC,Starter,56,32.58,2022-08-22
CUST-101914,Customer 1914,Middle East,Business,10,154.68,2026-01-03
CUST-101915,Customer 1915,India,Starter,51,30.3,2022-05-24
CUST-101916,Customer 1916,APAC,Starter,52,35.91,2023-01-19
CUST-101917,Customer 1917,Middle East,Starter,29,35.71,2022-12-20
CUST-101918,Customer 1918,Middle East,Business,66,159.68,2025-01-08
CUST-101919,Customer 1919,APAC,Professional,49,79.3,2024-12-09
CUST-101920,Customer 1920,India,Professional,8,59.63,2026-05-03
CUST-101921,Customer 1921,APAC,Starter,14,36.48,2023-06-18
CUST-101922,Customer 1922,North America,Business,3,135.97,2024-06-12
CUST-101923,Customer 1923,Europe,Professional,18,62.57,2024-05-13
CUST-101924,Customer 1924,APAC,Enterprise,26,361.42,2023-09-16
CUST-101925,Customer 1925,India,Starter,54,36.01,2024-09-10
CUST-101926,Customer 1926,Middle East,Starter,18,38.63,2024-04-13
CUST-101927,Customer 1927,Europe,Starter,29,36.02,2025-03-09
CUST-101928,Customer 1928,North America,Professional,23,87.37,2024-01-14
CUST-101929,Customer 1929,Europe,Professional,12,80.75,2020-09-01
CUST-101930,Customer 1930,Europe,Professional,65,86.97,2025-03-09
CUST-101931,Customer 1931,Middle East,Business,14,171.84,2021-07-28
CUST-101932,Customer 1932,Middle East,Starter,49,39.26,2020-11-30
CUST-101933,Customer 1933,APAC,Professional,53,57.37,2025-04-08
CUST-101934,Customer 1934,India,Starter,32,35.41,2022-06-23
CUST-101935,Customer 1935,India,Enterprise,54,380.26,2025-02-07
CUST-101936,Customer 1936,APAC,Starter,17,36.32,2020-11-30
CUST-101937,Customer 1937,Europe,Starter,4,37.27,2020-10-31
CUST-101938,Customer 1938,Middle East,Business,56,146.76,2020-11-30
CUST-101939,Customer 1939,Europe,Starter,51,36.33,2025-09-05
CUST-101940,Customer 1940,APAC,Professional,42,72.04,2021-12-25
CUST-101941,Customer 1941,APAC,Starter,60,36.55,2026-05-03
CUST-101942,Customer 1942,Europe,Business,29,156.89,2022-04-24
CUST-101943,Customer 1943,North America,Professional,11,72.0,2025-03-09
CUST-101944,Customer 1944,APAC,Professional,14,82.93,2023-11-15
CUST-101945,Customer 1945,India,Professional,52,64.23,2025-05-08
CUST-101946,Customer 1946,Middle East,Enterprise,42,419.34,2022-08-22
CUST-101947,Customer 1947,India,Professional,72,105.05,2021-09-26
CUST-101948,Customer 1948,Europe,Enterprise,22,376.08,2023-05-19
CUST-101949,Customer 1949,North America,Professional,14,80.41,2021-10-26
CUST-101950,Customer 1950,India,Professional,36,90.75,2021-06-28
CUST-101951,Customer 1951,Europe,Starter,50,31.75,2022-09-21
CUST-101952,Customer 1952,Middle East,Starter,13,40.65,2021-10-26
CUST-101953,Customer 1953,India,Starter,46,42.73,2023-09-16
CUST-101954,Customer 1954,India,Business,54,137.65,2023-09-16
CUST-101955,Customer 1955,North America,Business,45,165.56,2023-02-18
CUST-101956,Customer 1956,North America,Starter,47,31.29,2023-03-20
CUST-101957,Customer 1957,Europe,Business,60,155.43,2023-12-15
CUST-101958,Customer 1958,India,Professional,36,63.73,2023-04-19
CUST-101959,Customer 1959,North America,Business,41,150.91,2026-04-03
CUST-101960,Customer 1960,Middle East,Starter,14,32.59,2023-02-18
CUST-101961,Customer 1961,North America,Starter,11,38.01,2023-05-19
CUST-101962,Customer 1962,Europe,Business,50,184.44,2022-04-24
CUST-101963,Customer 1963,APAC,Professional,26,81.39,2021-07-28
CUST-101964,Customer 1964,North America,Professional,54,79.28,2025-03-09
CUST-101965,Customer 1965,APAC,Starter,16,42.01,2026-01-03
CUST-101966,Customer 1966,North America,Starter,57,34.39,2022-09-21
CUST-101967,Customer 1967,APAC,Business,62,178.71,2023-11-15
CUST-101968,Customer 1968,Europe,Business,54,127.65,2021-01-29
CUST-101969,Customer 1969,India,Business,7,158.29,2021-10-26
CUST-101970,Customer 1970,Middle East,Professional,58,88.77,2022-05-24
CUST-101971,Customer 1971,Europe,Starter,14,35.09,2023-08-17
CUST-101972,Customer 1972,Middle East,Starter,36,41.55,2025-11-04
CUST-101973,Customer 1973,India,Business,44,166.24,2026-05-03
CUST-101974,Customer 1974,APAC,Starter,69,35.73,2021-04-29
CUST-101975,Customer 1975,APAC,Professional,22,85.58,2022-05-24
CUST-101976,Customer 1976,India,Business,52,160.42,2020-10-01
CUST-101977,Customer 1977,Europe,Starter,48,31.76,2023-03-20
CUST-101978,Customer 1978,APAC,Starter,63,32.96,2023-02-18
CUST-101979,Customer 1979,Europe,Starter,65,29.15,2020-10-01
CUST-101980,Customer 1980,India,Starter,29,34.25,2021-02-28
CUST-101981,Customer 1981,Europe,Professional,39,81.29,2025-09-05
CUST-101982,Customer 1982,Middle East,Starter,56,24.4,2024-06-12
CUST-101983,Customer 1983,Middle East,Starter,28,39.67,2021-11-25
CUST-101984,Customer 1984,Middle East,Starter,19,33.87,2022-07-23
CUST-101985,Customer 1985,APAC,Professional,12,81.9,2020-11-30
CUST-101986,Customer 1986,North America,Professional,36,66.33,2021-10-26
CUST-101987,Customer 1987,North America,Starter,25,37.41,2024-10-10
CUST-101988,Customer 1988,APAC,Professional,13,81.17,2022-04-24
CUST-101989,Customer 1989,India,Professional,35,75.05,2020-10-01
CUST-101990,Customer 1990,India,Professional,27,65.04,2026-03-04
CUST-101991,Customer 1991,APAC,Business,59,164.49,2025-07-07
CUST-101992,Customer 1992,APAC,Starter,55,32.75,2024-03-14
CUST-101993,Customer 1993,India,Professional,24,76.89,2021-02-28
CUST-101994,Customer 1994,APAC,Starter,59,29.05,2026-02-02
CUST-101995,Customer 1995,Europe,Professional,22,83.89,2025-01-08
CUST-101996,Customer 1996,Europe,Business,30,149.28,2024-04-13
CUST-101997,Customer 1997,India,Starter,49,29.72,2023-02-18
CUST-101998,Customer 1998,APAC,Starter,23,41.21,2022-07-23
CUST-101999,Customer 1999,India,Starter,5,39.82,2020-11-30
CUST-102000,Customer 2000,APAC,Starter,11,33.97,2020-12-30
CUST-102001,Customer 2001,India,Professional,64,70.28,2025-04-08
CUST-102002,Customer 2002,North America,Professional,31,84.77,2026-05-03
CUST-102003,Customer 2003,APAC,Professional,37,76.1,2024-06-12
CUST-102004,Customer 2004,North America,Business,52,176.96,2022-12-20
CUST-102005,Customer 2005,India,Business,48,123.15,2022-10-21
CUST-102006,Customer 2006,North America,Business,14,176.66,2021-05-29
CUST-102007,Customer 2007,Europe,Professional,24,77.28,2024-12-09
CUST-102008,Customer 2008,North America,Enterprise,14,333.71,2023-12-15
CUST-102009,Customer 2009,APAC,Enterprise,58,454.61,2024-08-11
CUST-102010,Customer 2010,India,Starter,66,24.72,2023-10-16
CUST-102011,Customer 2011,India,Professional,55,74.96,2023-11-15
CUST-102012,Customer 2012,Europe,Starter,39,36.11,2021-10-26
CUST-102013,Customer 2013,Europe,Starter,41,35.49,2022-07-23
CUST-102014,Customer 2014,APAC,Business,37,172.06,2025-12-04
CUST-102015,Customer 2015,Europe,Starter,70,44.9,2025-09-05
CUST-102016,Customer 2016,Middle East,Professional,70,80.26,2025-01-08
CUST-102017,Customer 2017,APAC,Starter,49,35.21,2021-02-28
CUST-102018,Customer 2018,North America,Business,61,178.95,2022-05-24
CUST-102019,Customer 2019,North America,Enterprise,54,350.45,2023-07-18
CUST-102020,Customer 2020,India,Business,10,125.64,2023-12-15
CUST-102021,Customer 2021,APAC,Enterprise,21,399.74,2025-07-07
CUST-102022,Customer 2022,India,Starter,33,31.62,2023-11-15
CUST-102023,Customer 2023,India,Starter,31,22.41,2021-09-26
CUST-102024,Customer 2024,APAC,Professional,50,99.77,2024-11-09
CUST-102025,Customer 2025,Europe,Business,28,185.15,2021-08-27
CUST-102026,Customer 2026,North America,Starter,67,36.45,2025-04-08
CUST-102027,Customer 2027,Middle East,Starter,34,37.85,2026-05-03
CUST-102028,Customer 2028,India,Starter,56,29.61,2024-02-13
CUST-102029,Customer 2029,Europe,Starter,57,34.94,2021-04-29
CUST-102030,Customer 2030,India,Starter,61,37.57,2024-07-12
CUST-102031,Customer 2031,Middle East,Starter,50,37.17,2022-05-24
CUST-102032,Customer 2032,Europe,Starter,39,36.52,2024-05-13
CUST-102033,Customer 2033,India,Starter,54,29.04,2024-10-10
CUST-102034,Customer 2034,Middle East,Starter,63,34.0,2022-03-25
CUST-102035,Customer 2035,Middle East,Business,6,151.35,2025-11-04
CUST-102036,Customer 2036,Middle East,Business,45,162.37,2026-03-04
CUST-102037,Customer 2037,APAC,Business,4,180.79,2022-11-20
CUST-102038,Customer 2038,Middle East,Professional,5,86.79,2021-03-30
CUST-102039,Customer 2039,APAC,Business,39,149.33,2020-10-31
CUST-102040,Customer 2040,Middle East,Business,31,196.14,2024-03-14
CUST-102041,Customer 2041,APAC,Business,57,166.48,2023-08-17
CUST-102042,Customer 2042,North America,Business,17,196.67,2024-02-13
CUST-102043,Customer 2043,India,Starter,5,36.29,2021-04-29
CUST-102044,Customer 2044,North America,Starter,20,33.77,2021-12-25
CUST-102045,Customer 2045,India,Starter,4,32.57,2022-11-20
CUST-102046,Customer 2046,APAC,Professional,15,76.53,2022-12-20
CUST-102047,Customer 2047,North America,Business,17,131.93,2025-09-05
CUST-102048,Customer 2048,Middle East,Starter,20,37.97,2022-01-24
CUST-102049,Customer 2049,APAC,Enterprise,38,372.67,2024-03-14
CUST-102050,Customer 2050,Europe,Starter,11,24.95,2021-12-25
CUST-102051,Customer 2051,Europe,Professional,62,78.31,2022-01-24
CUST-102052,Customer 2052,India,Professional,9,90.27,2023-12-15
CUST-102053,Customer 2053,Europe,Enterprise,5,376.6,2023-03-20
CUST-102054,Customer 2054,India,Professional,14,81.4,2026-03-04
CUST-102055,Customer 2055,Middle East,Starter,45,30.96,2023-05-19
CUST-102056,Customer 2056,India,Starter,62,32.62,2025-08-06
CUST-102057,Customer 2057,APAC,Enterprise,34,399.96,2023-01-19
CUST-102058,Customer 2058,Europe,Starter,61,36.75,2026-02-02
CUST-102059,Customer 2059,Europe,Professional,68,82.94,2022-07-23
CUST-102060,Customer 2060,APAC,Starter,11,42.04,2023-05-19
CUST-102061,Customer 2061,India,Professional,70,73.29,2025-03-09
CUST-102062,Customer 2062,Europe,Professional,63,99.51,2024-11-09
CUST-102063,Customer 2063,Middle East,Professional,59,69.18,2021-06-28
CUST-102064,Customer 2064,India,Professional,38,77.48,2022-04-24
CUST-102065,Customer 2065,North America,Professional,29,71.28,2024-07-12
CUST-102066,Customer 2066,Middle East,Starter,45,37.3,2023-11-15
CUST-102067,Customer 2067,India,Starter,42,30.16,2021-03-30
CUST-102068,Customer 2068,APAC,Business,11,162.87,2023-07-18
CUST-102069,Customer 2069,North America,Enterprise,18,478.45,2024-08-11
CUST-102070,Customer 2070,North America,Starter,68,37.29,2024-08-11
CUST-102071,Customer 2071,Europe,Professional,6,87.72,2022-08-22
CUST-102072,Customer 2072,Middle East,Professional,36,83.43,2021-02-28
CUST-102073,Customer 2073,Europe,Professional,13,72.92,2025-03-09
CUST-102074,Customer 2074,Middle East,Professional,5,81.07,2025-07-07
CUST-102075,Customer 2075,Middle East,Starter,4,38.29,2022-12-20
CUST-102076,Customer 2076,Europe,Professional,72,79.02,2023-03-20
CUST-102077,Customer 2077,Middle East,Professional,70,62.95,2021-03-30
CUST-102078,Customer 2078,APAC,Enterprise,7,330.66,2025-01-08
CUST-102079,Customer 2079,Middle East,Enterprise,9,312.68,2022-08-22
CUST-102080,Customer 2080,Europe,Professional,46,84.66,2021-05-29
CUST-102081,Customer 2081,India,Starter,5,43.46,2025-07-07
CUST-102082,Customer 2082,APAC,Starter,63,32.96,2025-01-08
CUST-102083,Customer 2083,Middle East,Starter,11,32.47,2024-01-14
CUST-102084,Customer 2084,APAC,Starter,36,35.96,2026-04-03
CUST-102085,Customer 2085,Europe,Professional,71,93.88,2024-08-11
CUST-102086,Customer 2086,Europe,Professional,65,76.67,2025-09-05
CUST-102087,Customer 2087,India,Starter,40,26.8,2024-03-14
CUST-102088,Customer 2088,North America,Starter,40,35.3,2025-12-04
CUST-102089,Customer 2089,APAC,Starter,15,45.52,2026-04-03
CUST-102090,Customer 2090,Europe,Business,41,146.04,2026-02-02
CUST-102091,Customer 2091,Europe,Business,18,187.12,2021-04-29
CUST-102092,Customer 2092,Middle East,Professional,15,77.47,2024-05-13
CUST-102093,Customer 2093,APAC,Starter,32,31.11,2021-02-28
CUST-102094,Customer 2094,North America,Starter,72,33.21,2022-12-20
CUST-102095,Customer 2095,Middle East,Professional,66,80.44,2021-06-28
CUST-102096,Customer 2096,North America,Professional,8,88.78,2025-10-05
CUST-102097,Customer 2097,India,Starter,62,30.42,2024-08-11
CUST-102098,Customer 2098,APAC,Business,72,162.4,2024-06-12
CUST-102099,Customer 2099,Middle East,Business,11,174.87,2023-05-19
CUST-102100,Customer 2100,Middle East,Business,51,165.98,2023-10-16
CUST-102101,Customer 2101,North America,Starter,29,34.47,2020-12-30
CUST-102102,Customer 2102,India,Starter,71,21.1,2023-03-20
CUST-102103,Customer 2103,APAC,Starter,25,29.41,2023-10-16
CUST-102104,Customer 2104,North America,Business,24,153.34,2025-12-04
CUST-102105,Customer 2105,Europe,Professional,48,76.54,2021-11-25
CUST-102106,Customer 2106,Europe,Enterprise,36,436.89,2022-07-23
CUST-102107,Customer 2107,APAC,Business,57,178.0,2024-04-13
CUST-102108,Customer 2108,Middle East,Professional,13,75.87,2022-04-24
CUST-102109,Customer 2109,India,Professional,4,70.6,2023-06-18
CUST-102110,Customer 2110,Middle East,Starter,21,40.73,2025-10-05
CUST-102111,Customer 2111,Middle East,Professional,38,85.14,2022-06-23
CUST-102112,Customer 2112,Middle East,Enterprise,46,468.33,2025-08-06
CUST-102113,Customer 2113,India,Business,9,151.72,2021-12-25
CUST-102114,Customer 2114,Middle East,Enterprise,3,375.11,2021-02-28
CUST-102115,Customer 2115,North America,Starter,48,39.34,2021-05-29
CUST-102116,Customer 2116,Middle East,Professional,9,74.82,2024-03-14
CUST-102117,Customer 2117,India,Professional,51,87.16,2024-12-09
CUST-102118,Customer 2118,North America,Starter,39,36.57,2020-11-30
CUST-102119,Customer 2119,North America,Professional,37,78.4,2023-11-15
CUST-102120,Customer 2120,APAC,Starter,51,33.83,2026-03-04
CUST-102121,Customer 2121,APAC,Professional,45,85.13,2026-05-03
CUST-102122,Customer 2122,APAC,Professional,22,68.13,2021-10-26
CUST-102123,Customer 2123,Middle East,Starter,19,31.45,2023-06-18
CUST-102124,Customer 2124,Europe,Professional,54,78.37,2025-07-07
CUST-102125,Customer 2125,Middle East,Starter,22,35.05,2022-08-22
CUST-102126,Customer 2126,Europe,Professional,24,86.15,2024-09-10
CUST-102127,Customer 2127,North America,Starter,7,32.02,2024-07-12
CUST-102128,Customer 2128,APAC,Professional,59,91.18,2025-12-04
CUST-102129,Customer 2129,APAC,Business,54,163.27,2022-09-21
CUST-102130,Customer 2130,Middle East,Starter,56,30.48,2025-10-05
CUST-102131,Customer 2131,India,Starter,3,39.81,2023-10-16
CUST-102132,Customer 2132,APAC,Starter,57,38.36,2022-07-23
CUST-102133,Customer 2133,North America,Starter,11,34.52,2022-01-24
CUST-102134,Customer 2134,North America,Starter,40,32.02,2021-09-26
CUST-102135,Customer 2135,North America,Starter,40,32.95,2021-06-28
CUST-102136,Customer 2136,Middle East,Professional,63,65.92,2025-04-08
CUST-102137,Customer 2137,India,Business,10,159.78,2022-07-23
CUST-102138,Customer 2138,Middle East,Starter,54,41.94,2022-09-21
CUST-102139,Customer 2139,Middle East,Professional,39,83.83,2022-06-23
CUST-102140,Customer 2140,APAC,Professional,5,68.78,2025-05-08
CUST-102141,Customer 2141,North America,Starter,62,38.65,2024-07-12
CUST-102142,Customer 2142,India,Business,5,147.99,2020-12-30
CUST-102143,Customer 2143,APAC,Enterprise,18,367.64,2022-05-24
CUST-102144,Customer 2144,India,Business,21,162.74,2021-02-28
CUST-102145,Customer 2145,APAC,Starter,38,42.09,2022-07-23
CUST-102146,Customer 2146,APAC,Starter,71,38.51,2025-02-07
CUST-102147,Customer 2147,APAC,Business,25,156.7,2020-10-31
CUST-102148,Customer 2148,APAC,Business,61,132.03,2023-02-18
CUST-102149,Customer 2149,Middle East,Starter,68,45.36,2023-12-15
CUST-102150,Customer 2150,APAC,Starter,22,25.57,2025-11-04
CUST-102151,Customer 2151,North America,Professional,53,83.07,2023-04-19
CUST-102152,Customer 2152,India,Starter,5,34.29,2021-02-28
CUST-102153,Customer 2153,North America,Business,39,150.94,2026-02-02
CUST-102154,Customer 2154,North America,Professional,29,93.52,2023-05-19
CUST-102155,Customer 2155,North America,Professional,59,86.0,2020-11-30
CUST-102156,Customer 2156,Middle East,Starter,55,35.23,2021-10-26
CUST-102157,Customer 2157,Middle East,Business,11,115.63,2023-08-17
CUST-102158,Customer 2158,India,Business,3,162.78,2022-02-23
CUST-102159,Customer 2159,India,Professional,6,77.51,2023-11-15
CUST-102160,Customer 2160,Europe,Professional,37,55.91,2024-12-09
CUST-102161,Customer 2161,India,Starter,71,34.15,2024-01-14
CUST-102162,Customer 2162,North America,Business,68,157.09,2026-01-03
CUST-102163,Customer 2163,North America,Professional,18,73.26,2026-04-03
CUST-102164,Customer 2164,Europe,Professional,24,74.43,2023-01-19
CUST-102165,Customer 2165,APAC,Business,27,161.26,2021-08-27
CUST-102166,Customer 2166,India,Professional,70,80.24,2024-08-11
CUST-102167,Customer 2167,APAC,Starter,16,36.86,2023-08-17
CUST-102168,Customer 2168,Europe,Business,18,170.85,2022-06-23
CUST-102169,Customer 2169,APAC,Professional,5,70.86,2024-01-14
CUST-102170,Customer 2170,India,Business,22,172.16,2020-09-01
CUST-102171,Customer 2171,North America,Starter,53,39.16,2024-07-12
CUST-102172,Customer 2172,Middle East,Starter,44,33.18,2022-07-23
CUST-102173,Customer 2173,APAC,Professional,4,59.13,2025-12-04
CUST-102174,Customer 2174,APAC,Starter,50,38.79,2024-02-13
CUST-102175,Customer 2175,Europe,Starter,34,34.83,2025-01-08
CUST-102176,Customer 2176,India,Starter,71,41.56,2026-02-02
CUST-102177,Customer 2177,India,Business,24,168.27,2022-02-23
CUST-102178,Customer 2178,Europe,Professional,12,84.9,2020-10-31
CUST-102179,Customer 2179,India,Professional,57,67.83,2020-09-01
CUST-102180,Customer 2180,India,Professional,4,80.53,2023-12-15
CUST-102181,Customer 2181,APAC,Professional,60,76.9,2024-07-12
CUST-102182,Customer 2182,APAC,Business,50,135.6,2023-02-18
CUST-102183,Customer 2183,Europe,Starter,31,32.29,2024-04-13
CUST-102184,Customer 2184,Middle East,Business,47,143.56,2024-05-13
CUST-102185,Customer 2185,North America,Enterprise,45,248.71,2023-10-16
CUST-102186,Customer 2186,North America,Starter,22,35.03,2021-06-28
CUST-102187,Customer 2187,Europe,Starter,10,30.17,2024-09-10
CUST-102188,Customer 2188,Middle East,Professional,52,74.4,2023-09-16
CUST-102189,Customer 2189,Middle East,Professional,56,78.45,2021-07-28
CUST-102190,Customer 2190,APAC,Professional,35,74.44,2023-01-19
CUST-102191,Customer 2191,Europe,Business,18,146.72,2021-02-28
CUST-102192,Customer 2192,APAC,Professional,38,65.55,2023-02-18
CUST-102193,Customer 2193,North America,Professional,33,89.12,2021-01-29
CUST-102194,Customer 2194,APAC,Starter,8,39.22,2023-07-18
CUST-102195,Customer 2195,Europe,Starter,71,35.28,2024-06-12
CUST-102196,Customer 2196,North America,Professional,53,79.05,2021-04-29
CUST-102197,Customer 2197,Middle East,Professional,66,69.42,2021-02-28
CUST-102198,Customer 2198,North America,Starter,21,34.37,2023-03-20
